"stage","sites","range","n_sampled","n_false_e","intercept","beta","mu_obs","beta_sd","dispersion","mst_delta","area_delta","mu","sp_loss"
"Lopingian",5,7.66027350571922,123,15,-0.993847335537819,0.205909460929988,0.239837398373984,0.0710783385239775,6.82406466079995,1.76310308722224,2.34171576619062,0.5,0
"Lopingian",7,8.26772315918707,123,15,-1.34746185115018,0.235099587261685,0.235772357723577,0.0704745015818338,6.82406466079995,1.76310308722224,2.34171576619062,0.5,0
"Meramecian",10,10.7839643378857,85,1,-1.55097470477006,0.293244823330573,0.164705882352941,0.126968250400042,8.44964313587989,0.0838464553913649,0.105610614454918,0.5,0
"Meramecian",15,11.0862571938748,85,1,-1.58208041686886,0.288808112865899,0.164705882352941,0.154760240995256,8.44964313587989,0.0838464553913649,0.105610614454918,0.5,0
"Meramecian",20,11.2428337862568,85,1,-1.68353132203143,0.297035285482178,0.176470588235294,0.132444486480068,8.44964313587989,0.0838464553913649,0.105610614454918,0.5,0
"Meramecian",3,8.14299683981777,85,1,-0.186192967309821,0.207672197289994,0.176470588235294,0.0986311126195784,8.44964313587989,0.0838464553913649,0.105610614454918,0.5,0
"Meramecian",5,9.85274867919097,85,1,-1.20686717183753,0.269050174356687,0.164705882352941,0.120145895524495,8.44964313587989,0.0838464553913649,0.105610614454918,0.5,0
"Meramecian",7,10.4049306409264,85,1,-1.2877594001873,0.281001350431305,0.176470588235294,0.141382165124097,8.44964313587989,0.0838464553913649,0.105610614454918,0.5,0
"Missourian",10,10.165196106687,202,1,-3.3931038080697,0.41364502606247,0.331683168316832,0.0787201317266994,8.84768089046022,-0.115125583038211,-0.27648949882178,0.5,0
"Missourian",15,10.5381173571137,202,1,-3.76448012036959,0.430538674435536,0.329207920792079,0.0922989428711254,8.84768089046022,-0.115125583038211,-0.27648949882178,0.5,0
"Missourian",20,10.7374491777506,202,1,-4.14983688053942,0.456528918940925,0.329207920792079,0.0828549508637437,8.84768089046022,-0.115125583038211,-0.27648949882178,0.5,0
