"stage","sites","range","n_sampled","n_false_e","intercept","beta","mu_obs","beta_sd","dispersion","mst_delta","area_delta","mu","sp_loss"
"Leonardian",20,10.1024007990494,130,1,-0.730714957441154,0.0682240575460141,0.5,0.122703246662434,8.45883755775521,-0.324145024257989,-0.542881403183909,0.5,0.666666666666667
"Leonardian",55,10.9438066198131,155,3,-1.62615475139497,0.129330202920549,0.5,0.138561679189828,8.45883755775521,-0.324145024257989,-0.542881403183909,0.5,0.666666666666667
"Leonardian",148,11.5715287268736,167,3.5,-2.03214497870472,0.153280229028458,0.490909090909091,0.179917619243773,8.45883755775521,-0.324145024257989,-0.542881403183909,0.5,0.666666666666667
"Leonardian",403,11.9714639555733,169,4,-3.43880436526804,0.274669476130702,0.5,0.199362347248243,8.45883755775521,-0.324145024257989,-0.542881403183909,0.5,0.666666666666667
"Leonardian",1097,11.9854502144312,169,4,-3.56176104656352,0.268012569973742,0.5,0.188774314442515,8.45883755775521,-0.324145024257989,-0.542881403183909,0.5,0.666666666666667
"Lopingian",7,8.21470803249643,90,11,-2.46544968034906,0.0888444261684733,0.483314794215795,21.4339475288961,6.82406466079995,1.76310308722224,2.34171576619062,0.5,0.666666666666667
"Lopingian",20,9.47258853113739,117,6,-0.783110978009286,-0.00101586959189431,0.5,0.195533632082744,6.82406466079995,1.76310308722224,2.34171576619062,0.5,0.666666666666667
"Lopingian",55,10.2799935986905,117,6,-0.874699326235896,0.0233489872632662,0.5,0.186071602115811,6.82406466079995,1.76310308722224,2.34171576619062,0.5,0.666666666666667
"Lopingian",148,10.3814238249385,117,6,-1.0814809233946,0.0519709881286193,0.512820512820513,0.201573631261987,6.82406466079995,1.76310308722224,2.34171576619062,0.5,0.666666666666667
"Lopingian",403,10.3737988402497,117,6,-1.1598019917132,0.0489751158583791,0.512820512820513,0.202424274384726,6.82406466079995,1.76310308722224,2.34171576619062,0.5,0.666666666666667
"Lopingian",1097,10.4038347515442,117,6,-0.971195390548093,0.0323441275121935,0.487179487179487,0.184216780482809,6.82406466079995,1.76310308722224,2.34171576619062,0.5,0.666666666666667
"Meramecian",7,10.4329045720202,57,0,-0.454467632304878,0.0347138256615694,0.5,7.03091443817327,8.44964313587989,0.0838464553913649,0.105610614454918,0.5,0.666666666666667
