"stage","sites","range","n_sampled","n_false_e","intercept","beta","mu_obs","beta_sd","dispersion","mst_delta","area_delta","mu","sp_loss"
"Desmoinesian",55,10.9928395976811,166,0,-0.456533239906727,0.122433925818681,0.30671977124183,0.0574818437540757,9.01475729246789,-0.16707640200767,-0.319607081294244,0.5,0
"Desmoinesian",148,11.7617721390688,181,1,-1.89067611404805,0.221052111479284,0.325842696629214,0.0952699345872325,9.01475729246789,-0.16707640200767,-0.319607081294244,0.5,0
"Desmoinesian",403,12.1278522946122,187,1,-3.1142597052542,0.311364739260528,0.336898395721925,0.110240586718655,9.01475729246789,-0.16707640200767,-0.319607081294244,0.5,0
"Desmoinesian",1097,12.3668492954033,187,1,-4.59535132495941,0.433592898893026,0.336898395721925,0.0922239817661034,9.01475729246789,-0.16707640200767,-0.319607081294244,0.5,0
"Guadalupian",7,8.68644992460829,96,6,-0.0563162093946347,0.112248892231596,0.25,0.0506766953082439,8.13469253349722,-1.31062787269726,-2.0216089639488,0.5,0
"Guadalupian",20,10.343364427698,132,15,-1.88991699892654,0.220551744863997,0.283635016407325,0.112957007991269,8.13469253349722,-1.31062787269726,-2.0216089639488,0.5,0
"Guadalupian",55,11.1117631860975,150,21,-5.31574897637508,0.47461771304391,0.318181818181818,0.183091461133342,8.13469253349722,-1.31062787269726,-2.0216089639488,0.5,0
"Guadalupian",148,11.5793576334418,159,25,-8.69860378666562,0.737008810759742,0.325,0.148242419594061,8.13469253349722,-1.31062787269726,-2.0216089639488,0.5,0
"Guadalupian",403,11.9156907735792,160,25,-10.1706426020218,0.849188986653004,0.33125,0.130382131382715,8.13469253349722,-1.31062787269726,-2.0216089639488,0.5,0
"Guadalupian",1097,11.9338940873528,160,25,-10.127345830321,0.840205940158865,0.33125,0.136559692058452,8.13469253349722,-1.31062787269726,-2.0216089639488,0.5,0
"Kinderhookian",7,10.6518511928784,57,0,0.442183565179105,0.105903229792297,0.18107302533532,0.211067064622211,8.5871677480222,0.109966849766883,-0.341173261459618,0.5,0
"Kinderhookian",20,11.4340767447422,72,0,0.378893711360811,0.0920947395286362,0.220588235294118,0.0794464650959257,8.5871677480222,0.109966849766883,-0.341173261459618,0.5,0
"Kinderhookian",55,10.6020582236679,102,0,0.567948502035596,0.0658096779933239,0.233818600754085,0.081314651499373,8.5871677480222,0.109966849766883,-0.341173261459618,0.5,0
"Kinderhookian",148,10.8178508207996,130,0,0.145669153016826,0.0830243929110568,0.257575757575758,0.0560359504812544,8.5871677480222,0.109966849766883,-0.341173261459618,0.5,0
